,Month,Day,Hour,District,Crime_Count,Alarm
7325,2,6,5,22.0,5,0
7326,2,6,6,22.0,6,0
7327,2,6,7,22.0,8,0
7328,2,6,8,22.0,14,0
7329,2,6,9,22.0,17,1
7331,2,6,11,22.0,27,1
23166,7,1,1,22.0,12,0
7332,2,6,12,22.0,25,1
7333,2,6,13,22.0,17,1
7334,2,6,14,22.0,21,1
7335,2,6,15,22.0,17,1
7336,2,6,16,22.0,14,0
7337,2,6,17,22.0,21,1
7338,2,6,18,22.0,12,0
7339,2,6,19,22.0,21,1
7340,2,6,20,22.0,20,1
7341,2,6,21,22.0,20,1
23165,7,1,0,22.0,17,1
23167,7,1,2,22.0,10,0
12610,4,2,9,22.0,27,1
23180,7,1,15,22.0,26,1
12609,4,2,8,22.0,22,1
12608,4,2,7,22.0,5,0
12607,4,2,6,22.0,5,0
12606,4,2,5,22.0,5,0
12605,4,2,4,22.0,4,0
12604,4,2,3,22.0,4,0
12603,4,2,2,22.0,5,0
12602,4,2,1,22.0,10,0
12601,4,2,0,22.0,27,1
23181,7,1,16,22.0,23,1
23179,7,1,14,22.0,22,1
23168,7,1,3,22.0,9,0
23178,7,1,13,22.0,16,1
23177,7,1,12,22.0,24,1
23176,7,1,11,22.0,21,1
23175,7,1,10,22.0,18,1
23174,7,1,9,22.0,18,1
23173,7,1,8,22.0,12,0
23172,7,1,7,22.0,13,0
23171,7,1,6,22.0,8,0
23170,7,1,5,22.0,11,0
23169,7,1,4,22.0,5,0
5210,2,2,1,22.0,8,0
32691,9,5,15,22.0,22,1
16834,5,3,6,22.0,7,0
41650,12,1,1,22.0,8,0
40595,11,6,0,22.0,21,1
40596,11,6,1,22.0,5,0
40597,11,6,2,22.0,7,0
40598,11,6,3,22.0,6,0
40599,11,6,4,22.0,5,0
40600,11,6,5,22.0,4,0
40601,11,6,6,22.0,4,0
40602,11,6,7,22.0,10,0
40603,11,6,8,22.0,7,0
40604,11,6,9,22.0,14,0
40605,11,6,10,22.0,13,0
40606,11,6,11,22.0,17,1
40607,11,6,12,22.0,20,1
40608,11,6,13,22.0,13,0
40609,11,6,14,22.0,9,0
40610,11,6,15,22.0,17,1
40611,11,6,16,22.0,22,1
40612,11,6,17,22.0,15,1
40613,11,6,18,22.0,15,1
40614,11,6,19,22.0,22,1
40615,11,6,20,22.0,14,0
40616,11,6,21,22.0,24,1
40617,11,6,22,22.0,28,1
40618,11,6,23,22.0,7,0
16306,5,2,9,22.0,19,1
20533,6,3,11,22.0,23,1
20532,6,3,10,22.0,20,1
18427,5,6,17,22.0,25,1
18431,5,6,21,22.0,19,1
16301,5,2,4,22.0,5,0
16302,5,2,5,22.0,4,0
16303,5,2,6,22.0,8,0
16304,5,2,7,22.0,20,1
16305,5,2,8,22.0,16,1
33218,9,6,12,22.0,25,1
33219,9,6,13,22.0,18,1
4168,2,0,13,22.0,12,0
4167,2,0,12,22.0,21,1
18433,5,6,23,22.0,20,1
18432,5,6,22,22.0,17,1
20522,6,3,0,22.0,14,0
18428,5,6,18,22.0,22,1
20523,6,3,1,22.0,14,0
20524,6,3,2,22.0,8,0
20525,6,3,3,22.0,6,0
20526,6,3,4,22.0,8,0
20527,6,3,5,22.0,1,0
20528,6,3,6,22.0,11,0
20529,6,3,7,22.0,6,0
20530,6,3,8,22.0,25,1
20531,6,3,9,22.0,18,1
18430,5,6,20,22.0,22,1
18429,5,6,19,22.0,21,1
16307,5,2,10,22.0,22,1
16308,5,2,11,22.0,19,1
16309,5,2,12,22.0,29,1
2052,1,3,11,22.0,18,1
18423,5,6,13,22.0,20,1
18422,5,6,12,22.0,20,1
18421,5,6,11,22.0,18,1
2044,1,3,3,22.0,7,0
2045,1,3,4,22.0,2,0
2046,1,3,5,22.0,5,0
2047,1,3,6,22.0,7,0
2048,1,3,7,22.0,16,1
2049,1,3,8,22.0,14,0
2050,1,3,9,22.0,24,1
2051,1,3,10,22.0,20,1
2053,1,3,12,22.0,32,1
41131,12,0,9,22.0,22,1
2054,1,3,13,22.0,21,1
2055,1,3,14,22.0,19,1
2056,1,3,15,22.0,30,1
18420,5,6,10,22.0,19,1
18419,5,6,9,22.0,16,1
18418,5,6,8,22.0,7,0
23709,7,2,16,22.0,16,1
23708,7,2,15,22.0,20,1
23707,7,2,14,22.0,22,1
23706,7,2,13,22.0,23,1
23705,7,2,12,22.0,30,1
41130,12,0,8,22.0,12,0
41132,12,0,10,22.0,12,0
16310,5,2,13,22.0,23,1
18424,5,6,14,22.0,23,1
16311,5,2,14,22.0,20,1
16312,5,2,15,22.0,35,2
16313,5,2,16,22.0,24,1
16314,5,2,17,22.0,13,0
16315,5,2,18,22.0,23,1
16316,5,2,19,22.0,32,1
16317,5,2,20,22.0,24,1
20534,6,3,12,22.0,23,1
18426,5,6,16,22.0,19,1
19466,6,1,0,22.0,24,1
18425,5,6,15,22.0,15,1
41145,12,0,23,22.0,10,0
41133,12,0,11,22.0,10,0
41144,12,0,22,22.0,11,0
41143,12,0,21,22.0,18,1
41142,12,0,20,22.0,17,1
41141,12,0,19,22.0,18,1
41140,12,0,18,22.0,21,1
41139,12,0,17,22.0,19,1
41138,12,0,16,22.0,8,0
41137,12,0,15,22.0,17,1
41136,12,0,14,22.0,16,1
41135,12,0,13,22.0,11,0
41134,12,0,12,22.0,18,1
16300,5,2,3,22.0,8,0
16299,5,2,2,22.0,5,0
16298,5,2,1,22.0,14,0
3110,1,5,12,22.0,17,1
3102,1,5,4,22.0,3,0
3103,1,5,5,22.0,5,0
3104,1,5,6,22.0,6,0
33743,10,0,9,22.0,18,1
33742,10,0,8,22.0,9,0
33741,10,0,7,22.0,1,0
3105,1,5,7,22.0,14,0
3106,1,5,8,22.0,21,1
3107,1,5,9,22.0,28,1
3108,1,5,10,22.0,19,1
3109,1,5,11,22.0,20,1
3111,1,5,13,22.0,28,1
3100,1,5,2,22.0,12,0
3112,1,5,14,22.0,36,2
3113,1,5,15,22.0,28,1
3114,1,5,16,22.0,17,1
3115,1,5,17,22.0,25,1
3116,1,5,18,22.0,27,1
3117,1,5,19,22.0,19,1
3118,1,5,20,22.0,20,1
3119,1,5,21,22.0,23,1
3120,1,5,22,22.0,23,1
3121,1,5,23,22.0,19,1
2577,1,4,7,22.0,10,0
3101,1,5,3,22.0,9,0
3099,1,5,1,22.0,10,0
2575,1,4,5,22.0,2,0
3639,1,6,12,22.0,21,1
3650,1,6,23,22.0,12,0
3649,1,6,22,22.0,10,0
3648,1,6,21,22.0,19,1
3647,1,6,20,22.0,20,1
3646,1,6,19,22.0,26,1
3645,1,6,18,22.0,24,1
3644,1,6,17,22.0,16,1
3643,1,6,16,22.0,13,0
3642,1,6,15,22.0,25,1
3641,1,6,14,22.0,29,1
3640,1,6,13,22.0,27,1
3638,1,6,11,22.0,12,0
3098,1,5,0,22.0,20,1
3636,1,6,9,22.0,21,1
3635,1,6,8,22.0,15,1
3634,1,6,7,22.0,11,0
3633,1,6,6,22.0,4,0
3632,1,6,5,22.0,9,0
3631,1,6,4,22.0,8,0
3630,1,6,3,22.0,12,0
3629,1,6,2,22.0,17,1
3628,1,6,1,22.0,11,0
3627,1,6,0,22.0,12,0
33744,10,0,10,22.0,17,1
2576,1,4,6,22.0,8,0
2574,1,4,4,22.0,4,0
16297,5,2,0,22.0,27,1
17365,5,4,10,22.0,24,1
33207,9,6,1,22.0,11,0
33208,9,6,2,22.0,10,0
33209,9,6,3,22.0,8,0
33210,9,6,4,22.0,8,0
33211,9,6,5,22.0,10,0
33212,9,6,6,22.0,4,0
33213,9,6,7,22.0,12,0
33214,9,6,8,22.0,12,0
33215,9,6,9,22.0,20,1
17367,5,4,12,22.0,34,2
17366,5,4,11,22.0,12,0
17364,5,4,9,22.0,24,1
4169,2,0,14,22.0,20,1
17363,5,4,8,22.0,31,1
17362,5,4,7,22.0,15,1
17361,5,4,6,22.0,4,0
17360,5,4,5,22.0,1,0
17359,5,4,4,22.0,6,0
17358,5,4,3,22.0,3,0
17357,5,4,2,22.0,7,0
17356,5,4,1,22.0,9,0
17355,5,4,0,22.0,17,1
33216,9,6,10,22.0,13,0
33217,9,6,11,22.0,15,1
33206,9,6,0,22.0,26,1
4170,2,0,15,22.0,9,0
2573,1,4,3,22.0,6,0
33735,10,0,1,22.0,16,1
2572,1,4,2,22.0,7,0
2041,1,3,0,22.0,16,1
2042,1,3,1,22.0,7,0
2043,1,3,2,22.0,7,0
2571,1,4,1,22.0,16,1
2570,1,4,0,22.0,25,1
33740,10,0,6,22.0,7,0
33739,10,0,5,22.0,4,0
33738,10,0,4,22.0,4,0
33737,10,0,3,22.0,11,0
33736,10,0,2,22.0,14,0
33734,10,0,0,22.0,17,1
4171,2,0,16,22.0,11,0
24754,7,4,3,22.0,11,0
24755,7,4,4,22.0,11,0
24756,7,4,5,22.0,3,0
24757,7,4,6,22.0,11,0
24758,7,4,7,22.0,11,0
24759,7,4,8,22.0,15,1
24760,7,4,9,22.0,22,1
24761,7,4,10,22.0,18,1
24762,7,4,11,22.0,9,0
4173,2,0,18,22.0,22,1
4172,2,0,17,22.0,13,0
18417,5,6,7,22.0,7,0
23704,7,2,11,22.0,20,1
23703,7,2,10,22.0,18,1
28987,8,5,11,22.0,16,1
41127,12,0,5,22.0,7,0
41126,12,0,4,22.0,7,0
41125,12,0,3,22.0,7,0
41124,12,0,2,22.0,12,0
41123,12,0,1,22.0,10,0
41122,12,0,0,22.0,8,0
28991,8,5,15,22.0,20,1
28990,8,5,14,22.0,24,1
28989,8,5,13,22.0,17,1
16828,5,3,0,22.0,19,1
28988,8,5,12,22.0,28,1
4155,2,0,0,22.0,16,1
41129,12,0,7,22.0,9,0
4156,2,0,1,22.0,11,0
4157,2,0,2,22.0,11,0
4158,2,0,3,22.0,9,0
4159,2,0,4,22.0,6,0
4160,2,0,5,22.0,5,0
4161,2,0,6,22.0,8,0
4162,2,0,7,22.0,7,0
4163,2,0,8,22.0,14,0
4164,2,0,9,22.0,14,0
4165,2,0,10,22.0,14,0
4166,2,0,11,22.0,19,1
41128,12,0,6,22.0,8,0
28992,8,5,16,22.0,15,1
28985,8,5,9,22.0,25,1
30050,9,0,17,22.0,22,1
30039,9,0,6,22.0,12,0
30040,9,0,7,22.0,7,0
30041,9,0,8,22.0,7,0
30042,9,0,9,22.0,7,0
30043,9,0,10,22.0,21,1
30044,9,0,11,22.0,19,1
30045,9,0,12,22.0,24,1
30046,9,0,13,22.0,19,1
30047,9,0,14,22.0,28,1
30048,9,0,15,22.0,16,1
30049,9,0,16,22.0,17,1
30051,9,0,18,22.0,25,1
28993,8,5,17,22.0,27,1
30052,9,0,19,22.0,14,0
30053,9,0,20,22.0,10,0
30054,9,0,21,22.0,13,0
30055,9,0,22,22.0,25,1
30056,9,0,23,22.0,16,1
28999,8,5,23,22.0,18,1
28998,8,5,22,22.0,20,1
28997,8,5,21,22.0,21,1
28996,8,5,20,22.0,19,1
28995,8,5,19,22.0,16,1
28994,8,5,18,22.0,28,1
28986,8,5,10,22.0,18,1
28984,8,5,8,22.0,14,0
30037,9,0,4,22.0,6,0
24233,7,3,11,22.0,16,1
24222,7,3,0,22.0,20,1
24223,7,3,1,22.0,8,0
24224,7,3,2,22.0,6,0
24225,7,3,3,22.0,11,0
24226,7,3,4,22.0,4,0
24227,7,3,5,22.0,3,0
24228,7,3,6,22.0,6,0
24229,7,3,7,22.0,15,1
24230,7,3,8,22.0,13,0
24231,7,3,9,22.0,17,1
24232,7,3,10,22.0,15,1
20002,6,2,8,22.0,13,0
20004,6,2,10,22.0,23,1
20001,6,2,7,22.0,15,1
20000,6,2,6,22.0,7,0
19999,6,2,5,22.0,3,0
19998,6,2,4,22.0,6,0
19997,6,2,3,22.0,5,0
19996,6,2,2,22.0,9,0
19995,6,2,1,22.0,12,0
19994,6,2,0,22.0,29,1
20535,6,3,13,22.0,12,0
20536,6,3,14,22.0,19,1
20537,6,3,15,22.0,14,0
20003,6,2,9,22.0,24,1
20005,6,2,11,22.0,20,1
28983,8,5,7,22.0,13,0
16838,5,3,10,22.0,19,1
28982,8,5,6,22.0,7,0
28981,8,5,5,22.0,1,0
28980,8,5,4,22.0,6,0
16829,5,3,1,22.0,11,0
16830,5,3,2,22.0,4,0
16831,5,3,3,22.0,10,0
16832,5,3,4,22.0,6,0
16833,5,3,5,22.0,7,0
16835,5,3,7,22.0,15,1
16836,5,3,8,22.0,26,1
16837,5,3,9,22.0,23,1
16839,5,3,11,22.0,28,1
16851,5,3,23,22.0,20,1
16840,5,3,12,22.0,22,1
16841,5,3,13,22.0,23,1
16842,5,3,14,22.0,20,1
16843,5,3,15,22.0,37,2
16844,5,3,16,22.0,31,1
16845,5,3,17,22.0,17,1
16846,5,3,18,22.0,22,1
16847,5,3,19,22.0,24,1
16848,5,3,20,22.0,21,1
16849,5,3,21,22.0,23,1
16850,5,3,22,22.0,14,0
30038,9,0,5,22.0,12,0
30036,9,0,3,22.0,10,0
16318,5,2,21,22.0,12,0
4705,2,1,22,22.0,22,1
20540,6,3,18,22.0,15,1
20539,6,3,17,22.0,24,1
20538,6,3,16,22.0,21,1
33220,9,6,14,22.0,15,1
33221,9,6,15,22.0,19,1
18414,5,6,4,22.0,5,0
18413,5,6,3,22.0,16,1
18412,5,6,2,22.0,14,0
18411,5,6,1,22.0,13,0
18410,5,6,0,22.0,26,1
4706,2,1,23,22.0,12,0
4704,2,1,21,22.0,15,1
18415,5,6,5,22.0,7,0
4703,2,1,20,22.0,20,1
4702,2,1,19,22.0,20,1
4701,2,1,18,22.0,20,1
4700,2,1,17,22.0,20,1
4699,2,1,16,22.0,17,1
4698,2,1,15,22.0,19,1
4697,2,1,14,22.0,17,1
4696,2,1,13,22.0,21,1
4695,2,1,12,22.0,37,2
4694,2,1,11,22.0,20,1
4693,2,1,10,22.0,13,0
20541,6,3,19,22.0,26,1
18416,5,6,6,22.0,5,0
4691,2,1,8,22.0,14,0
23694,7,2,1,22.0,15,1
16319,5,2,22,22.0,28,1
16320,5,2,23,22.0,16,1
44289,12,6,0,22.0,17,1
23702,7,2,9,22.0,10,0
23701,7,2,8,22.0,10,0
23700,7,2,7,22.0,8,0
23699,7,2,6,22.0,12,0
23698,7,2,5,22.0,3,0
23697,7,2,4,22.0,8,0
23696,7,2,3,22.0,9,0
23695,7,2,2,22.0,10,0
23693,7,2,0,22.0,34,2
24774,7,4,23,22.0,19,1
24763,7,4,12,22.0,24,1
24764,7,4,13,22.0,18,1
24765,7,4,14,22.0,17,1
24766,7,4,15,22.0,22,1
24767,7,4,16,22.0,19,1
24768,7,4,17,22.0,21,1
24769,7,4,18,22.0,18,1
24770,7,4,19,22.0,27,1
24771,7,4,20,22.0,11,0
24772,7,4,21,22.0,20,1
24773,7,4,22,22.0,22,1
4692,2,1,9,22.0,27,1
4690,2,1,7,22.0,8,0
30035,9,0,2,22.0,19,1
24237,7,3,15,22.0,25,1
43233,12,4,0,22.0,10,0
29527,8,6,22,22.0,33,1
29528,8,6,23,22.0,25,1
24245,7,3,23,22.0,16,1
24244,7,3,22,22.0,18,1
24243,7,3,21,22.0,20,1
24242,7,3,20,22.0,21,1
24241,7,3,19,22.0,20,1
24240,7,3,18,22.0,25,1
24239,7,3,17,22.0,18,1
24238,7,3,16,22.0,19,1
24236,7,3,14,22.0,20,1
29525,8,6,20,22.0,19,1
24235,7,3,13,22.0,16,1
2057,1,3,16,22.0,24,1
2058,1,3,17,22.0,26,1
2059,1,3,18,22.0,34,2
2060,1,3,19,22.0,21,1
2061,1,3,20,22.0,14,0
2062,1,3,21,22.0,20,1
2063,1,3,22,22.0,17,1
2064,1,3,23,22.0,15,1
30034,9,0,1,22.0,19,1
24234,7,3,12,22.0,20,1
29526,8,6,21,22.0,21,1
29524,8,6,19,22.0,19,1
4689,2,1,6,22.0,9,0
29510,8,6,5,22.0,8,0
4688,2,1,5,22.0,6,0
4687,2,1,4,22.0,4,0
4686,2,1,3,22.0,6,0
4685,2,1,2,22.0,9,0
4684,2,1,1,22.0,3,0
4683,2,1,0,22.0,25,1
29505,8,6,0,22.0,22,1
29506,8,6,1,22.0,8,0
29507,8,6,2,22.0,19,1
29508,8,6,3,22.0,7,0
29509,8,6,4,22.0,13,0
29511,8,6,6,22.0,1,0
29523,8,6,18,22.0,16,1
29512,8,6,7,22.0,4,0
29513,8,6,8,22.0,8,0
29514,8,6,9,22.0,17,1
29515,8,6,10,22.0,20,1
29516,8,6,11,22.0,16,1
29517,8,6,12,22.0,25,1
29518,8,6,13,22.0,17,1
29519,8,6,14,22.0,16,1
29520,8,6,15,22.0,14,0
29521,8,6,16,22.0,18,1
29522,8,6,17,22.0,18,1
41649,12,1,0,22.0,17,1
3637,1,6,10,22.0,21,1
41651,12,1,2,22.0,3,0
31111,9,2,22,22.0,27,1
34800,10,2,11,22.0,23,1
31101,9,2,12,22.0,14,0
31102,9,2,13,22.0,18,1
31103,9,2,14,22.0,20,1
31104,9,2,15,22.0,34,2
31105,9,2,16,22.0,15,1
31106,9,2,17,22.0,8,0
31107,9,2,18,22.0,20,1
31108,9,2,19,22.0,24,1
31109,9,2,20,22.0,20,1
31110,9,2,21,22.0,17,1
31112,9,2,23,22.0,18,1
34798,10,2,9,22.0,14,0
35845,10,4,1,22.0,2,0
35846,10,4,2,22.0,6,0
35847,10,4,3,22.0,6,0
35334,10,3,18,22.0,29,1
35848,10,4,4,22.0,5,0
35849,10,4,5,22.0,4,0
35850,10,4,6,22.0,5,0
35851,10,4,7,22.0,9,0
35852,10,4,8,22.0,10,0
35853,10,4,9,22.0,15,1
35854,10,4,10,22.0,16,1
34799,10,2,10,22.0,21,1
34797,10,2,8,22.0,19,1
31091,9,2,2,22.0,7,0
15773,5,1,4,22.0,6,0
31093,9,2,4,22.0,1,0
31094,9,2,5,22.0,11,0
31095,9,2,6,22.0,8,0
31096,9,2,7,22.0,13,0
31097,9,2,8,22.0,17,1
31098,9,2,9,22.0,20,1
31099,9,2,10,22.0,17,1
15769,5,1,0,22.0,22,1
15770,5,1,1,22.0,10,0
15771,5,1,2,22.0,12,0
15772,5,1,3,22.0,6,0
15774,5,1,5,22.0,7,0
34796,10,2,7,22.0,9,0
15775,5,1,6,22.0,8,0
15776,5,1,7,22.0,11,0
15777,5,1,8,22.0,21,1
15778,5,1,9,22.0,17,1
15779,5,1,10,22.0,23,1
15780,5,1,11,22.0,14,0
15781,5,1,12,22.0,31,1
15782,5,1,13,22.0,20,1
15783,5,1,14,22.0,21,1
31100,9,2,11,22.0,35,2
34795,10,2,6,22.0,8,0
35855,10,4,11,22.0,15,1
34801,10,2,12,22.0,28,1
34802,10,2,13,22.0,21,1
15786,5,1,17,22.0,20,1
18957,6,0,20,22.0,19,1
18956,6,0,19,22.0,19,1
18955,6,0,18,22.0,15,1
18954,6,0,17,22.0,18,1
18953,6,0,16,22.0,22,1
18952,6,0,15,22.0,18,1
41652,12,1,3,22.0,8,0
18950,6,0,13,22.0,13,0
18949,6,0,12,22.0,18,1
18948,6,0,11,22.0,16,1
15785,5,1,16,22.0,29,1
15787,5,1,18,22.0,22,1
34803,10,2,14,22.0,20,1
15788,5,1,19,22.0,25,1
15789,5,1,20,22.0,33,1
15790,5,1,21,22.0,24,1
15791,5,1,22,22.0,13,0
15792,5,1,23,22.0,13,0
18947,6,0,10,22.0,13,0
42726,12,3,22,22.0,8,0
42725,12,3,21,22.0,18,1
42724,12,3,20,22.0,20,1
42723,12,3,19,22.0,22,1
42722,12,3,18,22.0,18,1
18958,6,0,21,22.0,18,1
18959,6,0,22,22.0,24,1
18960,6,0,23,22.0,20,1
35339,10,3,23,22.0,24,1
34804,10,2,15,22.0,22,1
34805,10,2,16,22.0,19,1
34806,10,2,17,22.0,18,1
34807,10,2,18,22.0,30,1
34808,10,2,19,22.0,12,0
35856,10,4,12,22.0,22,1
35857,10,4,13,22.0,22,1
35858,10,4,14,22.0,13,0
35859,10,4,15,22.0,28,1
35860,10,4,16,22.0,26,1
35861,10,4,17,22.0,24,1
35862,10,4,18,22.0,17,1
35863,10,4,19,22.0,20,1
35864,10,4,20,22.0,24,1
35865,10,4,21,22.0,15,1
15784,5,1,15,22.0,29,1
35866,10,4,22,22.0,23,1
35867,10,4,23,22.0,10,0
42727,12,3,23,22.0,7,0
35335,10,3,19,22.0,20,1
35336,10,3,20,22.0,22,1
35337,10,3,21,22.0,16,1
35338,10,3,22,22.0,17,1
31092,9,2,3,22.0,10,0
31090,9,2,1,22.0,9,0
42720,12,3,16,22.0,24,1
35319,10,3,3,22.0,6,0
23715,7,2,22,22.0,17,1
22645,7,0,9,22.0,18,1
22644,7,0,8,22.0,5,0
22643,7,0,7,22.0,3,0
22642,7,0,6,22.0,4,0
22641,7,0,5,22.0,5,0
22640,7,0,4,22.0,16,1
22639,7,0,3,22.0,19,1
35316,10,3,0,22.0,11,0
35317,10,3,1,22.0,4,0
35318,10,3,2,22.0,6,0
35320,10,3,4,22.0,6,0
22646,7,0,10,22.0,18,1
35321,10,3,5,22.0,1,0
35322,10,3,6,22.0,2,0
35323,10,3,7,22.0,14,0
35324,10,3,8,22.0,19,1
35325,10,3,9,22.0,24,1
35326,10,3,10,22.0,18,1
35327,10,3,11,22.0,20,1
35328,10,3,12,22.0,21,1
22638,7,0,2,22.0,14,0
43241,12,4,8,22.0,16,1
43242,12,4,9,22.0,14,0
23716,7,2,23,22.0,19,1
22647,7,0,11,22.0,21,1
31089,9,2,0,22.0,19,1
42708,12,3,4,22.0,2,0
22650,7,0,14,22.0,20,1
22651,7,0,15,22.0,18,1
22652,7,0,16,22.0,24,1
22653,7,0,17,22.0,27,1
22654,7,0,18,22.0,23,1
22655,7,0,19,22.0,18,1
22656,7,0,20,22.0,27,1
22657,7,0,21,22.0,16,1
22658,7,0,22,22.0,25,1
22659,7,0,23,22.0,26,1
42709,12,3,5,22.0,2,0
42707,12,3,3,22.0,7,0
22648,7,0,12,22.0,14,0
42706,12,3,2,22.0,6,0
33222,9,6,16,22.0,18,1
33223,9,6,17,22.0,21,1
43234,12,4,1,22.0,2,0
43235,12,4,2,22.0,5,0
43236,12,4,3,22.0,3,0
43237,12,4,4,22.0,3,0
43238,12,4,5,22.0,3,0
43239,12,4,6,22.0,8,0
43240,12,4,7,22.0,8,0
22649,7,0,13,22.0,20,1
43243,12,4,10,22.0,16,1
43244,12,4,11,22.0,9,0
43245,12,4,12,22.0,20,1
17898,5,5,16,22.0,17,1
17893,5,5,11,22.0,19,1
17894,5,5,12,22.0,33,1
17895,5,5,13,22.0,16,1
17896,5,5,14,22.0,28,1
17897,5,5,15,22.0,30,1
34789,10,2,0,22.0,15,1
34790,10,2,1,22.0,13,0
34791,10,2,2,22.0,10,0
34792,10,2,3,22.0,4,0
34793,10,2,4,22.0,7,0
34794,10,2,5,22.0,7,0
17899,5,5,17,22.0,23,1
43246,12,4,13,22.0,13,0
17900,5,5,18,22.0,24,1
17901,5,5,19,22.0,33,1
17902,5,5,20,22.0,22,1
17903,5,5,21,22.0,17,1
17904,5,5,22,22.0,26,1
35844,10,4,0,22.0,13,0
35329,10,3,13,22.0,21,1
35330,10,3,14,22.0,23,1
35331,10,3,15,22.0,25,1
35332,10,3,16,22.0,19,1
35333,10,3,17,22.0,17,1
17892,5,5,10,22.0,20,1
17891,5,5,9,22.0,29,1
17890,5,5,8,22.0,18,1
17889,5,5,7,22.0,7,0
43247,12,4,14,22.0,16,1
43248,12,4,15,22.0,22,1
43249,12,4,16,22.0,20,1
43250,12,4,17,22.0,19,1
43251,12,4,18,22.0,20,1
43252,12,4,19,22.0,17,1
43253,12,4,20,22.0,17,1
43254,12,4,21,22.0,11,0
43255,12,4,22,22.0,13,0
43256,12,4,23,22.0,8,0
455,1,0,0,22.0,16,1
456,1,0,1,22.0,15,1
457,1,0,2,22.0,18,1
458,1,0,3,22.0,11,0
459,1,0,4,22.0,9,0
460,1,0,5,22.0,5,0
17882,5,5,0,22.0,21,1
17883,5,5,1,22.0,8,0
17884,5,5,2,22.0,8,0
17885,5,5,3,22.0,13,0
17886,5,5,4,22.0,7,0
17887,5,5,5,22.0,4,0
17888,5,5,6,22.0,9,0
42721,12,3,17,22.0,25,1
18951,6,0,14,22.0,10,0
42719,12,3,15,22.0,14,0
19479,6,1,13,22.0,21,1
4177,2,0,22,22.0,12,0
4176,2,0,21,22.0,26,1
4175,2,0,20,22.0,24,1
4174,2,0,19,22.0,23,1
24751,7,4,0,22.0,21,1
24752,7,4,1,22.0,9,0
24753,7,4,2,22.0,6,0
33757,10,0,23,22.0,7,0
33756,10,0,22,22.0,16,1
33755,10,0,21,22.0,18,1
33754,10,0,20,22.0,20,1
33753,10,0,19,22.0,24,1
33752,10,0,18,22.0,19,1
33751,10,0,17,22.0,19,1
33750,10,0,16,22.0,22,1
33749,10,0,15,22.0,27,1
20016,6,2,22,22.0,18,1
28976,8,5,0,22.0,18,1
28977,8,5,1,22.0,8,0
28978,8,5,2,22.0,8,0
28979,8,5,3,22.0,9,0
2592,1,4,22,22.0,26,1
2591,1,4,21,22.0,13,0
2590,1,4,20,22.0,25,1
33748,10,0,14,22.0,20,1
4178,2,0,23,22.0,11,0
462,1,0,7,22.0,7,0
461,1,0,6,22.0,9,0
20017,6,2,23,22.0,23,1
30563,9,1,2,22.0,10,0
30562,9,1,1,22.0,5,0
20545,6,3,23,22.0,13,0
20544,6,3,22,22.0,21,1
20543,6,3,21,22.0,16,1
20542,6,3,20,22.0,32,1
33224,9,6,18,22.0,16,1
33225,9,6,19,22.0,17,1
42718,12,3,14,22.0,17,1
33227,9,6,21,22.0,22,1
33228,9,6,22,22.0,9,0
33229,9,6,23,22.0,13,0
19468,6,1,2,22.0,11,0
2593,1,4,23,22.0,20,1
19478,6,1,12,22.0,25,1
19477,6,1,11,22.0,18,1
19476,6,1,10,22.0,16,1
19475,6,1,9,22.0,16,1
19474,6,1,8,22.0,19,1
19473,6,1,7,22.0,12,0
19472,6,1,6,22.0,8,0
19471,6,1,5,22.0,3,0
19470,6,1,4,22.0,2,0
19469,6,1,3,22.0,4,0
33747,10,0,13,22.0,14,0
33746,10,0,12,22.0,14,0
33745,10,0,11,22.0,18,1
20006,6,2,12,22.0,27,1
20014,6,2,20,22.0,16,1
20013,6,2,19,22.0,21,1
20012,6,2,18,22.0,20,1
41662,12,1,13,22.0,17,1
41661,12,1,12,22.0,28,1
41660,12,1,11,22.0,16,1
20011,6,2,17,22.0,19,1
20010,6,2,16,22.0,19,1
20009,6,2,15,22.0,23,1
20008,6,2,14,22.0,20,1
20007,6,2,13,22.0,28,1
41659,12,1,10,22.0,18,1
41663,12,1,14,22.0,13,0
41658,12,1,9,22.0,7,0
19467,6,1,1,22.0,18,1
41657,12,1,8,22.0,14,0
17371,5,4,16,22.0,24,1
17370,5,4,15,22.0,28,1
17369,5,4,14,22.0,19,1
17368,5,4,13,22.0,20,1
41656,12,1,7,22.0,6,0
41655,12,1,6,22.0,3,0
41654,12,1,5,22.0,3,0
41653,12,1,4,22.0,5,0
20015,6,2,21,22.0,27,1
2578,1,4,8,22.0,32,1
30033,9,0,0,22.0,18,1
41666,12,1,17,22.0,17,1
23714,7,2,21,22.0,17,1
23713,7,2,20,22.0,17,1
23712,7,2,19,22.0,26,1
23711,7,2,18,22.0,19,1
23710,7,2,17,22.0,14,0
41672,12,1,23,22.0,9,0
41671,12,1,22,22.0,17,1
41670,12,1,21,22.0,16,1
41669,12,1,20,22.0,20,1
41668,12,1,19,22.0,17,1
41667,12,1,18,22.0,24,1
41665,12,1,16,22.0,15,1
2579,1,4,9,22.0,20,1
41664,12,1,15,22.0,18,1
2589,1,4,19,22.0,19,1
2588,1,4,18,22.0,20,1
2587,1,4,17,22.0,18,1
2586,1,4,16,22.0,20,1
2585,1,4,15,22.0,33,1
